# t, Delta(t)  [phase-difference convergence to Delta*]
1.050262565641410362e+02,5.608005140843199191e-03
1.060265066266566691e+02,5.608005140843199191e-03
1.070267566891723021e+02,5.608005140843199191e-03
1.080270067516879351e+02,5.608005140843199191e-03
1.090272568142035539e+02,5.608005140843199191e-03
1.100275068767191868e+02,5.608005140843199191e-03
1.110277569392348198e+02,5.608005140843199191e-03
1.120280070017504386e+02,5.608005140843199191e-03
1.130282570642660716e+02,5.608005140843199191e-03
1.140285071267817045e+02,5.608005140843199191e-03
1.150287571892973375e+02,5.608005140843199191e-03
1.160290072518129563e+02,5.608005140843199191e-03
1.170292573143285892e+02,5.608005140843199191e-03
1.180295073768442222e+02,5.608005140843199191e-03
1.190297574393598552e+02,5.608005140843199191e-03
1.200300075018754740e+02,5.608005140843199191e-03
1.210302575643911069e+02,5.608005140843199191e-03
1.220305076269067399e+02,5.608005140843199191e-03
1.230307576894223587e+02,5.608005140843199191e-03
1.240310077519379917e+02,5.608005140843199191e-03
1.250312578144536246e+02,5.608005140843199191e-03
1.260315078769692576e+02,5.608005140843199191e-03
1.270317579394848764e+02,5.608005140843199191e-03
1.280320080020005094e+02,5.608005140843199191e-03
1.290322580645161281e+02,5.608005140843199191e-03
1.300325081270317753e+02,5.608005140843199191e-03
1.310327581895473941e+02,5.608005140843199191e-03
1.320330082520630128e+02,5.608005140843199191e-03
1.330332583145786600e+02,5.608005140843199191e-03
1.340335083770942788e+02,5.608005140843199191e-03
1.350337584396099260e+02,5.608005140843199191e-03
1.360340085021255447e+02,5.608005140843199191e-03
1.370342585646411635e+02,5.608005140843199191e-03
1.380345086271568107e+02,5.608005140843199191e-03
1.390347586896724295e+02,5.608005140843199191e-03
1.400350087521880482e+02,5.608005140843199191e-03
1.410352588147036954e+02,5.608005140843199191e-03
1.420355088772193142e+02,5.608005140843199191e-03
1.430357589397349329e+02,5.608005140843199191e-03
1.440360090022505801e+02,5.608005140843199191e-03
1.450362590647661989e+02,5.608005140843199191e-03
1.460365091272818177e+02,5.608005140843199191e-03
1.470367591897974648e+02,5.608005140843199191e-03
1.480370092523130836e+02,5.608005140843199191e-03
1.490372593148287308e+02,5.608005140843199191e-03
1.500375093773443496e+02,5.608005140843199191e-03
1.510377594398599683e+02,5.608005140843199191e-03
1.520380095023756155e+02,5.608005140843199191e-03
1.530382595648912343e+02,5.608005140843199191e-03
1.540385096274068530e+02,5.608005140843199191e-03
1.550387596899225002e+02,5.608005140843199191e-03
1.560390097524381190e+02,5.608005140843199191e-03
1.570392598149537378e+02,5.608005140843199191e-03
1.580395098774693849e+02,5.608005140843199191e-03
1.590397599399850037e+02,5.608005140843199191e-03
1.600400100025006509e+02,5.608005140843199191e-03
1.610402600650162697e+02,5.608005140843199191e-03
1.620405101275318884e+02,5.608005140843199191e-03
1.630407601900475356e+02,5.608005140843199191e-03
1.640410102525631544e+02,5.608005140843199191e-03
1.650412603150787731e+02,5.608005140843199191e-03
1.660415103775944203e+02,5.608005140843199191e-03
1.670417604401100391e+02,5.608005140843199191e-03
1.680420105026256579e+02,5.608005140843199191e-03
1.690422605651413051e+02,5.608005140843199191e-03
1.700425106276569238e+02,5.608005140843199191e-03
1.710427606901725426e+02,5.608005140843199191e-03
1.720430107526881898e+02,5.608005140843199191e-03
1.730432608152038085e+02,5.608005140843199191e-03
1.740435108777194557e+02,5.608005140843199191e-03
1.750437609402350745e+02,5.608005140843199191e-03
1.760440110027506933e+02,5.608005140843199191e-03
1.770442610652663404e+02,5.608005140843199191e-03
1.780445111277819592e+02,5.608005140843199191e-03
1.790447611902975780e+02,5.608005140843199191e-03
1.800450112528132252e+02,5.608005140843199191e-03
1.810452613153288439e+02,5.608005140843199191e-03
1.820455113778444627e+02,5.608005140843199191e-03
1.830457614403601099e+02,5.608005140843199191e-03
1.840460115028757286e+02,5.608005140843199191e-03
1.850462615653913474e+02,5.608005140843199191e-03
1.860465116279069946e+02,5.608005140843199191e-03
1.870467616904226134e+02,5.608005140843199191e-03
1.880470117529382605e+02,5.608005140843199191e-03
1.890472618154538793e+02,5.608005140843199191e-03
1.900475118779694981e+02,5.608005140843199191e-03
1.910477619404851453e+02,5.608005140843199191e-03
1.920480120030007640e+02,5.608005140843199191e-03
1.930482620655163828e+02,5.608005140843199191e-03
1.940485121280320300e+02,5.608005140843199191e-03
1.950487621905476487e+02,5.608005140843199191e-03
1.960490122530632675e+02,5.608005140843199191e-03
1.970492623155789147e+02,5.608005140843199191e-03
1.980495123780945335e+02,5.608005140843199191e-03
1.990497624406101806e+02,5.608005140843199191e-03
2.000500125031257994e+02,5.608005140843199191e-03
2.010502625656414182e+02,5.608005140843199191e-03
2.020505126281570654e+02,5.608005140843199191e-03
